lat,long,elev,
408464925,-802629324,2713,
408464885,-802629299,2713,
408464840,-802629242,2713,
408464793,-802629194,2714,
408464746,-802629139,2714,
408464704,-802629082,2714,
408464662,-802629020,2714,
408464618,-802628964,2715,
408464577,-802628901,2714,
408464541,-802628832,2714,
408464502,-802628764,2715,
408464455,-802628715,2714,
408464420,-802628634,2714,
408464385,-802628560,2714,
408464347,-802628484,2715,
408464313,-802628403,2715,
408464282,-802628319,2715,
408464250,-802628239,2715,
408464223,-802628147,2715,
408464199,-802628053,2714,
408464174,-802627962,2715,
408464141,-802627897,2713,
408464113,-802627806,2713,
408464102,-802627698,2714,
408464085,-802627593,2713,
408464065,-802627495,2713,
408464052,-802627385,2714,
408464038,-802627282,2714,
408464025,-802627170,2714,
408464012,-802627064,2715,
408464002,-802626950,2715,
408463971,-802626870,2713,
408463966,-802626750,2714,
408463959,-802626634,2714,
408463947,-802626522,2714,
408463941,-802626403,2714,
408463934,-802626287,2715,
408463925,-802626166,2715,
408463914,-802626047,2715,
408463903,-802625925,2715,
408463892,-802625804,2715,
408463860,-802625703,2715,
408463857,-802625578,2716,
408463846,-802625449,2716,
408463838,-802625324,2716,
408463830,-802625193,2716,
408463819,-802625067,2717,
408463809,-802624934,2717,
408463802,-802624805,2717,
408463790,-802624674,2717,
408463785,-802624542,2717,
408463750,-802624434,2718,
408463740,-802624298,2718,
408463734,-802624162,2719,
408463722,-802624031,2719,
408463713,-802623893,2719,
408463705,-802623754,2719,
408463695,-802623617,2720,
408463685,-802623481,2720,
408463674,-802623343,2720,
408463665,-802623203,2721,
408463639,-802623082,2721,
408463629,-802622935,2721,
408463619,-802622791,2721,
408463614,-802622650,2722,
408463604,-802622501,2722,
408463596,-802622357,2723,
408463590,-802622206,2723,
408463583,-802622060,2724,
408463567,-802621916,2723,
408463562,-802621762,2724,
408463527,-802621632,2724,
408463521,-802621482,2724,
408463515,-802621328,2724,
408463506,-802621174,2725,
408463498,-802621019,2725,
408463491,-802620863,2725,
408463482,-802620709,2725,
408463474,-802620550,2726,
408463466,-802620392,2726,
408463460,-802620233,2726,
408463428,-802620088,2726,
408463419,-802619927,2726,
408463411,-802619767,2726,
408463402,-802619610,2726,
408463399,-802619442,2727,
408463392,-802619281,2727,
408463386,-802619113,2728,
408463379,-802618948,2728,
408463372,-802618785,2728,
408463366,-802618617,2728,
408463348,-802618468,2729,
408463341,-802618298,2729,
408463336,-802618129,2730,
408463330,-802617961,2730,
408463325,-802617789,2730,
408463319,-802617620,2731,
408463312,-802617448,2731,
408463304,-802617276,2731,
408463304,-802617276,2731,
408463295,-802616926,2732,
408463278,-802616762,2732,
408463275,-802616585,2733,
408463271,-802616409,2733,
408463267,-802616229,2733,
408463260,-802616054,2733,
408463256,-802615872,2734,
408463252,-802615694,2734,
408463247,-802615515,2734,
408463241,-802615336,2734,
408463239,-802615153,2735,
408463227,-802614981,2734,
408463222,-802614794,2735,
408463222,-802614794,2735,
408463213,-802614425,2735,
408463210,-802614237,2735,
408463208,-802614054,2736,
408463205,-802613865,2736,
408463205,-802613865,2736,
408463200,-802613678,2737,
408463197,-802613489,2737,
408463190,-802613122,2737,
408463187,-802612932,2738,
408463185,-802612744,2738,
408463184,-802612549,2738,
408463181,-802612363,2738,
408463179,-802612169,2739,
408463177,-802611979,2739,
408463177,-802611979,2739,
408463175,-802611784,2739,
408463168,-802611215,2740,
408463168,-802611215,2740,
408463164,-802610431,2742,
408463163,-802610235,2742,
408463153,-802608848,2743,
408463921,-802595142,2777,
408463918,-802595975,2776,
408463920,-802596391,2776,
408463921,-802598447,2775,
408463924,-802598653,2775,
408463925,-802598855,2774,
408463924,-802599058,2774,
408463929,-802599866,2773,
408463936,-802600268,2773,
408463940,-802600474,2773,
408463940,-802600677,2773,
408463941,-802601088,2773,
408463943,-802601283,2773,
408463944,-802601489,2773,
408463945,-802601691,2772,
408463948,-802601892,2772,
408463949,-802602092,2772,
408463954,-802602502,2772,
408463958,-802602703,2772,
408463959,-802602906,2772,
408463964,-802603108,2772,
408463963,-802603309,2771,
408463969,-802603514,2771,
408463975,-802603714,2771,
408463982,-802604314,2771,
408463987,-802604517,2771,
408463996,-802605116,2770,
408463996,-802605116,2770,
408464010,-802605918,2769,
408464013,-802606114,2769,
408464015,-802606316,2768,
408464022,-802606517,2769,
408464027,-802606713,2769,
408464031,-802606915,2768,
408464035,-802607113,2768,
408464041,-802607314,2768,
408464046,-802607512,2768,
408464051,-802607715,2768,
408464058,-802607908,2768,
408464063,-802608108,2767,
408464068,-802608307,2767,
408464073,-802608507,2766,
408464080,-802608705,2766,
408464086,-802608900,2766,
408464093,-802609098,2766,
408464101,-802609292,2766,
408464104,-802609490,2765,
408464110,-802609685,2764,
408464124,-802610075,2763,
408464131,-802610269,2764,
408464136,-802610464,2763,
408464144,-802610658,2763,
408464148,-802610855,2763,
408464159,-802611044,2763,
408464164,-802611243,2762,
408464171,-802611434,2762,
408464180,-802611627,2762,
408464192,-802611809,2760,
408464197,-802612002,2760,
408464205,-802612193,2759,
408464212,-802612386,2759,
408464216,-802612575,2759,
408464225,-802612769,2758,
408464232,-802612960,2757,
408464239,-802613149,2757,
408464249,-802613341,2757,
408464261,-802613525,2757,
408464266,-802613710,2756,
408464275,-802613897,2756,
408464284,-802614090,2756,
408464292,-802614276,2755,
408464299,-802614463,2755,
408464310,-802614646,2755,
408464317,-802614831,2755,
408464327,-802615013,2755,
408464338,-802615196,2754,
408464344,-802615375,2754,
408464360,-802615543,2753,
408464368,-802615720,2753,
408464377,-802615895,2752,
408464390,-802616072,2752,
408464396,-802616241,2752,
408464408,-802616418,2752,
408464418,-802616592,2752,
408464423,-802616763,2751,
408464436,-802616933,2751,
408464442,-802617103,2751,
408464449,-802617271,2750,
408464457,-802617430,2749,
408464465,-802617597,2749,
408464474,-802617758,2748,
408464484,-802617923,2748,
408464491,-802618084,2748,
408464501,-802618244,2748,
408464508,-802618406,2748,
408464519,-802618562,2748,
408464528,-802618716,2747,
408464540,-802618869,2747,
408464548,-802619025,2747,
408464555,-802619177,2747,
408464564,-802619336,2746,
408464571,-802619495,2746,
408464580,-802619645,2746,
408464588,-802619805,2745,
408464594,-802619958,2745,
408464605,-802620112,2745,
408464615,-802620265,2745,
408464628,-802620419,2744,
408464636,-802620570,2744,
408464645,-802620723,2744,
408464655,-802620877,2744,
408464666,-802621027,2744,
408464672,-802621184,2744,
408464681,-802621333,2744,
408464687,-802621488,2743,
