lat,long,elev
408636962,-778320283,3325
408637058,-778320115,3325
408637152,-778319953,3325
408637248,-778319788,3324
408637345,-778319627,3325
408637443,-778319461,3325
408637539,-778319299,3325
408637637,-778319135,3325
408637735,-778318973,3325
408637834,-778318809,3325
408637929,-778318644,3325
408638027,-778318482,3325
408638120,-778318314,3325
408638220,-778318150,3325
408638315,-778317986,3326
408638413,-778317820,3326
408638509,-778317648,3325
408638607,-778317484,3326
408638700,-778317321,3325
408638798,-778317157,3325
408638894,-778316988,3325
408638990,-778316822,3325
408639082,-778316657,3326
408639175,-778316489,3325
408639270,-778316323,3326
408639363,-778316159,3326
408639457,-778315993,3326
408639551,-778315826,3326
408639643,-778315662,3326
408639734,-778315496,3326
408639827,-778315334,3326
408639919,-778315169,3326
408640010,-778315006,3327
408640102,-778314844,3327
408640192,-778314681,3326
408640287,-778314519,3327
408640376,-778314362,3327
408640466,-778314197,3326
408640558,-778314039,3327
408640649,-778313882,3327
408640738,-778313726,3327
408640826,-778313569,3327
408640919,-778313409,3327
408641007,-778313258,3328
408641096,-778313098,3327
408641182,-778312947,3328
408641272,-778312793,3327
408641361,-778312649,3328
408641449,-778312491,3328
408641535,-778312342,3328
408641623,-778312195,3328
408641710,-778312045,3328
408641795,-778311895,3328
408641880,-778311753,3328
408641965,-778311607,3328
408642051,-778311466,3328
408642136,-778311325,3328
408642219,-778311188,3328
408642303,-778311052,3328
408642387,-778310912,3328
408642469,-778310776,3328
408642552,-778310643,3328
408642633,-778310503,3328
408642713,-778310374,3328
408642796,-778310247,3329
408642875,-778310117,3329
408642956,-778309991,3329
408643038,-778309864,3328
408643120,-778309743,3328
408643205,-778309623,3329
408643287,-778309500,3329
408643369,-778309383,3328
408643451,-778309264,3329
408643533,-778309152,3329
408643616,-778309039,3329
408643700,-778308924,3328
408643783,-778308819,3328
408643865,-778308704,3328
408643950,-778308602,3328
408644035,-778308495,3329
408644117,-778308391,3328
408644200,-778308289,3328
408644284,-778308183,3329
408644368,-778308088,3329
408644451,-778307993,3329
408644535,-778307894,3328
408644617,-778307804,3329
408644699,-778307718,3329
408644779,-778307631,3329
408644863,-778307540,3328
408644943,-778307454,3328
408645022,-778307374,3328
408645106,-778307283,3328
408645183,-778307211,3328
408645268,-778307136,3328
408645345,-778307054,3327
408645426,-778306986,3328
408645506,-778306914,3327
408645585,-778306847,3328
408645664,-778306776,3327
408645744,-778306709,3327
408645819,-778306645,3326
408645901,-778306576,3327
408645978,-778306522,3327
408646057,-778306463,3327
408646133,-778306405,3327
408646212,-778306346,3327
408646286,-778306292,3327
408646362,-778306240,3327
408646437,-778306190,3327
408646509,-778306137,3327
408646583,-778306088,3328
408646656,-778306034,3328
408646726,-778305994,3328
408646796,-778305950,3328
408646867,-778305906,3329
408646934,-778305864,3329
408647005,-778305824,3329
408647071,-778305785,3329
408647138,-778305750,3329
408647202,-778305715,3329
408647264,-778305681,3329
408647333,-778305642,3329
408647392,-778305614,3329
408647452,-778305588,3330
408647509,-778305558,3330
408647566,-778305529,3330
408647622,-778305506,3330
408647674,-778305479,3330
408647727,-778305456,3330
408647778,-778305434,3330
408647826,-778305417,3330
408647878,-778305388,3331
408647923,-778305373,3330
408647965,-778305354,3330
408648008,-778305335,3330
408648048,-778305321,3330
408648089,-778305303,3330
408648127,-778305291,3330
408648166,-778305280,3330
408648201,-778305267,3330
408648234,-778305251,3330
408648272,-778305236,3330
408648295,-778305228,3331
408648325,-778305217,3330
408648351,-778305206,3331
408648379,-778305197,3330
408648401,-778305196,3331
408648423,-778305185,3331
408648444,-778305179,3331
408648462,-778305175,3331
408648482,-778305168,3330
408648504,-778305156,3331
408648517,-778305156,3331
408648533,-778305149,3331
408648546,-778305148,3331
408648562,-778305141,3331
408648575,-778305137,3331
408648587,-778305136,3331
408648599,-778305133,3330
408648609,-778305130,3331
408648619,-778305128,3330
408648635,-778305124,3331
408648641,-778305123,3331
408648649,-778305120,3331
408648657,-778305116,3331
408648664,-778305115,3331
408648670,-778305112,3331
408648676,-778305112,3330
408648680,-778305112,3330
408648686,-778305111,3330
408648690,-778305110,3331
408648695,-778305110,3331
408648693,-778305110,3330
408648695,-778305110,3330
408648696,-778305111,3330
408648695,-778305110,3330
408648693,-778305112,3330
408648692,-778305112,3330
408648693,-778305111,3330
408648694,-778305111,3330
408648693,-778305111,3330
408648694,-778305106,3330
408648692,-778305106,3330
408648692,-778305108,3330
408648691,-778305107,3330
408648691,-778305107,3330
408648691,-778305107,3330
408648693,-778305107,3330
408648692,-778305107,3330
408648692,-778305107,3330
408648693,-778305106,3330
408648683,-778305108,3330
408648684,-778305108,3330
