lat,long,elev,timediff,,,,
404420342,-797608971,3285,50:15.9,,,,
404420342,-797608971,3285,50:15.9,,,,
404420342,-797608971,3285,50:16.0,,,,
404420342,-797608971,3285,50:16.4,,,,
404420342,-797608971,3285,50:16.4,,,,
404420342,-797608971,3285,50:16.4,,,,
404420342,-797608971,3285,50:16.4,,,,
404420342,-797608971,3285,50:16.5,,,,
404420342,-797608971,3285,50:16.6,,,,
404420342,-797608971,3285,50:16.7,,,,
404420342,-797608971,3285,50:16.8,,,,
404420342,-797608971,3285,50:16.8,,,,
404420342,-797608971,3285,50:16.9,,,,
404420342,-797608971,3285,50:17.0,,,,
404420342,-797608971,3285,50:17.2,,,,
404420342,-797608971,3285,50:17.3,,,,
404420342,-797608971,3285,50:17.4,,,,
404420342,-797608971,3285,50:17.5,,,,
404420342,-797608971,3285,50:17.6,,,,
404420342,-797608971,3285,50:17.6,,,,
404420342,-797608971,3285,50:17.8,,,,
404420342,-797608971,3285,50:17.9,,,,
404420342,-797608971,3285,50:18.0,,,,
404420342,-797608971,3285,50:18.1,,,,
404420342,-797608971,3285,50:18.2,,,,
404420342,-797608971,3285,50:18.3,,,,
404420342,-797608971,3285,50:18.4,,,,
404420342,-797608971,3285,50:18.5,,,,
404420342,-797608972,3285,50:18.6,,,,
404420342,-797608972,3285,50:18.7,,,,
404420342,-797608972,3285,50:18.8,,,,
404420342,-797608972,3285,50:18.9,,,,
404420342,-797608972,3285,50:19.0,,,,
404420342,-797608972,3285,50:19.1,,,,
404420342,-797608972,3285,50:19.2,,,,
404420342,-797608972,3285,50:19.3,,,,
404420342,-797608972,3285,50:19.4,,,,
404420342,-797608972,3285,50:19.5,,,,
404420342,-797608972,3285,50:19.6,,,,
404420342,-797608972,3285,50:19.7,,,,
404420342,-797608972,3285,50:19.8,,,,
404420342,-797608971,3285,50:19.9,,,,
404420342,-797608971,3285,50:20.0,,,,
404420342,-797608971,3285,50:20.1,,,,
404420342,-797608971,3285,50:20.2,,,,
404420342,-797608971,3285,50:20.3,,,,
404420342,-797608971,3285,50:20.4,,,,
404420342,-797608971,3285,50:20.5,,,,
404420342,-797608971,3285,50:20.6,,,,
404420342,-797608971,3285,50:20.7,,,,
404420342,-797608971,3285,50:20.8,,,,
404420342,-797608971,3285,50:20.9,,,,
404420342,-797608971,3285,50:21.0,,,,
404420342,-797608971,3285,50:21.1,,,,
404420342,-797608971,3285,50:21.2,,,,
404420342,-797608971,3285,50:21.3,,,,
404420342,-797608971,3285,50:21.4,,,,
404420342,-797608971,3285,50:21.5,,,,
404420342,-797608971,3285,50:21.6,,,,
404420342,-797608971,3285,50:21.7,,,,
404420342,-797608971,3285,50:21.8,,,,
404420342,-797608971,3285,50:21.9,,,,
404420342,-797608971,3285,50:22.0,,,,
404420342,-797608971,3285,50:22.1,,,,
404420342,-797608971,3285,50:22.2,,,,
404420342,-797608971,3285,50:22.3,,,,
404420342,-797608971,3285,50:22.4,,,,
404420342,-797608971,3285,50:22.5,,,,
404420342,-797608971,3285,50:22.6,,,,
404420342,-797608971,3285,50:22.7,,,,
404420342,-797608971,3285,50:22.7,,,,
404420342,-797608971,3285,50:22.9,,,,
404420342,-797608971,3285,50:22.9,,,,
404420342,-797608971,3285,50:23.1,,,,
404420342,-797608971,3285,50:23.2,,,,
404420342,-797608971,3285,50:23.3,,,,
404420342,-797608971,3285,50:23.4,,,,
404420342,-797608971,3285,50:23.4,,,,
404420342,-797608971,3285,50:23.5,,,,
404420342,-797608971,3285,50:23.6,,,,
404420342,-797608971,3285,50:23.8,,,,
404420342,-797608971,3285,50:23.9,,,,
404420342,-797608971,3285,50:24.0,,,,
404420342,-797608971,3285,50:24.1,,,,
404420342,-797608971,3285,50:24.1,,,,
404420342,-797608971,3285,50:24.3,,,,
404420342,-797608971,3285,50:24.4,,,,
404420342,-797608971,3285,50:24.5,,,,
404420342,-797608971,3285,50:24.6,,,,
404420341,-797608971,3285,50:24.7,,,,
404420341,-797608971,3285,50:24.8,,,,
404420341,-797608971,3285,50:24.8,,,,
404420341,-797608971,3285,50:25.0,,,,
404420341,-797608971,3285,50:25.1,,,,
404420341,-797608971,3285,50:25.2,,,,
404420341,-797608971,3285,50:25.3,,,,
404420341,-797608971,3285,50:25.4,,,,
404420341,-797608971,3285,50:25.5,,,,
404420341,-797608971,3285,50:25.6,,,,
404420341,-797608971,3285,50:25.6,,,,
404420341,-797608971,3285,50:25.7,,,,
404420341,-797608971,3285,50:25.8,,,,
404420341,-797608971,3285,50:26.0,,,,
404420341,-797608971,3285,50:26.1,,,,
404420341,-797608971,3285,50:26.2,,,,
404420341,-797608971,3285,50:26.2,,,,
404420341,-797608971,3285,50:26.3,,,,
404420341,-797608971,3285,50:26.5,,,,
404420341,-797608971,3285,50:26.6,,,,
404420341,-797608971,3285,50:26.7,,,,
404420341,-797608971,3285,50:26.8,,,,
404420341,-797608971,3285,50:26.9,,,,
404420341,-797608971,3285,50:27.0,,,,
404420341,-797608971,3285,50:27.1,,,,
404420341,-797608971,3285,50:27.1,,,,
404420341,-797608971,3285,50:27.3,,,,
404420341,-797608971,3285,50:27.4,,,,
404420341,-797608971,3285,50:27.5,,,,
404420341,-797608971,3285,50:27.6,,,,
404420341,-797608971,3285,50:27.7,,,,
404420341,-797608971,3285,50:27.8,,,,
404420341,-797608971,3285,50:27.8,,,,
404420341,-797608971,3285,50:28.0,,,,
404420341,-797608971,3285,50:28.1,,,,
404420341,-797608971,3285,50:28.2,,,,
404420341,-797608971,3285,50:28.3,,,,
404420341,-797608971,3285,50:28.4,,,,
404420341,-797608971,3285,50:28.5,,,,
404420341,-797608971,3285,50:28.5,,,,
404420341,-797608971,3285,50:28.6,,,,
404420341,-797608971,3285,50:28.7,,,,
404420341,-797608971,3285,50:28.9,,,,
404420341,-797608971,3285,50:29.0,,,,
404420341,-797608971,3285,50:29.1,,,,
404420341,-797608971,3285,50:29.2,,,,
404420341,-797608971,3285,50:29.2,,,,
404420341,-797608971,3285,50:29.3,,,,
404420341,-797608971,3285,50:29.5,,,,
404420341,-797608971,3285,50:29.6,,,,
404420341,-797608971,3285,50:29.7,,,,
404420341,-797608971,3285,50:29.8,,,,
404420341,-797608971,3285,50:29.9,,,,
404420341,-797608971,3285,50:30.0,,,,
404420341,-797608971,3285,50:30.0,,,,
404420341,-797608971,3285,50:30.2,,,,
404420341,-797608971,3285,50:30.3,,,,
404420341,-797608971,3285,50:30.4,,,,
404420341,-797608971,3285,50:30.5,,,,
404420341,-797608971,3285,50:30.6,,,,
404420340,-797608971,3285,50:30.7,,,,
404420340,-797608971,3285,50:30.7,,,,
404420340,-797608971,3285,50:30.9,,,,
404420340,-797608971,3285,50:30.9,,,,
404420340,-797608971,3285,50:31.1,,,,
404420340,-797608971,3285,50:31.2,,,,
404420340,-797608971,3285,50:31.3,,,,
404420340,-797608971,3285,50:31.4,,,,
404420340,-797608971,3285,50:31.4,,,,
404420340,-797608971,3285,50:31.5,,,,
404420340,-797608971,3285,50:31.7,,,,
404420340,-797608971,3285,50:31.8,,,,
404420340,-797608971,3285,50:31.9,,,,
404420340,-797608971,3285,50:32.0,,,,
404420340,-797608971,3285,50:32.1,,,,
404420340,-797608971,3285,50:32.2,,,,
404420340,-797608971,3285,50:32.2,,,,
404420340,-797608971,3285,50:32.4,,,,
404420340,-797608971,3285,50:32.4,,,,
404420340,-797608971,3285,50:32.5,,,,
404420340,-797608971,3285,50:32.6,,,,
404420340,-797608971,3285,50:32.7,,,,
404420340,-797608971,3285,50:32.8,,,,
404420340,-797608971,3285,50:33.0,,,,
404420340,-797608971,3285,50:33.1,,,,
404420340,-797608971,3285,50:33.2,,,,
404420340,-797608971,3285,50:33.3,,,,
404420340,-797608971,3285,50:33.4,,,,
404420340,-797608971,3285,50:33.5,,,,
404420340,-797608971,3285,50:33.6,,,,
404420340,-797608971,3285,50:33.7,,,,
404420340,-797608971,3285,50:33.8,,,,
404420340,-797608971,3285,50:33.9,,,,
404420340,-797608971,3285,50:34.0,,,,
404420340,-797608971,3285,50:34.1,,,,
404420340,-797608971,3285,50:34.2,,,,
404420340,-797608971,3285,50:34.3,,,,
404420340,-797608971,3285,50:34.4,,,,
404420340,-797608971,3285,50:34.5,,,,
404420340,-797608971,3285,50:34.6,,,,
404420340,-797608971,3285,50:34.7,,,,
404420340,-797608971,3285,50:34.7,,,,
404420340,-797608971,3285,50:34.9,,,,
404420340,-797608971,3285,50:35.0,,,,
404420340,-797608971,3285,50:35.1,,,,
404420340,-797608971,3285,50:35.2,,,,
404420340,-797608971,3285,50:35.3,,,,
404420340,-797608971,3285,50:35.4,,,,
404420340,-797608971,3285,50:35.4,,,,
404420340,-797608971,3285,50:35.6,,,,
404420340,-797608971,3285,50:35.7,,,,
404420340,-797608971,3285,50:35.7,,,,
404420340,-797608971,3285,50:35.8,,,,
404420340,-797608971,3285,50:36.0,,,,
404420340,-797608971,3285,50:36.0,,,,
404420340,-797608971,3285,50:36.1,,,,
404420340,-797608971,3285,50:36.2,,,,
404420340,-797608971,3285,50:36.3,,,,
404420340,-797608971,3285,50:36.4,,,,
404420340,-797608971,3285,50:36.5,,,,
404420339,-797608972,3285,50:36.6,,,,
404420339,-797608972,3285,50:36.7,,,,
404420339,-797608972,3285,50:36.8,,,,
404420339,-797608972,3285,50:36.9,,,,
404420339,-797608972,3285,50:37.0,,,,
404420339,-797608972,3285,50:37.1,,,,
404420339,-797608972,3285,50:37.2,,,,
404420339,-797608972,3285,50:37.3,,,,
404420339,-797608972,3285,50:37.4,,,,
404420339,-797608972,3285,50:37.5,,,,
404420339,-797608972,3285,50:37.6,,,,
404420339,-797608972,3285,50:37.7,,,,
404420339,-797608972,3285,50:37.8,,,,
404420339,-797608972,3285,50:37.9,,,,
404420339,-797608972,3285,50:38.0,,,,
404420339,-797608972,3285,50:38.1,,,,
404420339,-797608972,3285,50:38.2,,,,
404420339,-797608972,3285,50:38.3,,,,
404420339,-797608972,3285,50:38.4,,,,
404420339,-797608972,3285,50:38.5,,,,
404420339,-797608972,3285,50:38.6,,,,
404420339,-797608972,3285,50:38.7,,,,
404420339,-797608972,3285,50:38.8,,,,
404420339,-797608972,3285,50:38.9,,,,
404420339,-797608972,3285,50:39.0,,,,
404420339,-797608972,3285,50:39.1,,,,
404420339,-797608972,3285,50:39.2,,,,
404420339,-797608972,3285,50:39.3,,,,
404420339,-797608972,3285,50:39.4,,,,
404420339,-797608972,3285,50:39.5,,,,
404420339,-797608972,3285,50:39.6,,,,
404420339,-797608972,3285,50:39.7,,,,
404420339,-797608972,3285,50:39.8,,,,
404420339,-797608972,3285,50:39.9,,,,
404420339,-797608972,3285,50:40.0,,,,
404420339,-797608972,3285,50:40.1,,,,
404420339,-797608972,3285,50:40.2,,,,
404420339,-797608972,3285,50:40.3,,,,
404420339,-797608972,3285,50:40.4,,,,
404420339,-797608972,3285,50:40.5,,,,
404420339,-797608972,3285,50:40.6,,,,
404420339,-797608972,3285,50:40.7,,,,
404420339,-797608972,3285,50:40.8,,,,
404420339,-797608972,3285,50:40.9,,,,
404420339,-797608972,3285,50:41.0,,,,
404420339,-797608972,3285,50:41.1,,,,
404420339,-797608972,3285,50:41.2,,,,
404420339,-797608972,3285,50:41.5,,,,
404420339,-797608972,3285,50:41.5,,,,
404420339,-797608972,3285,50:41.5,,,,
404420339,-797608972,3285,50:41.6,,,,
404420339,-797608972,3285,50:42.0,,,,
404420339,-797608972,3285,50:42.0,,,,
404420339,-797608972,3285,50:42.0,,,,
404420339,-797608972,3285,50:42.0,,,,
404420339,-797608972,3285,50:42.1,,,,
404420339,-797608972,3285,50:42.5,,,,
404420339,-797608972,3285,50:42.5,,,,
404420339,-797608972,3285,50:42.5,,,,
404420339,-797608972,3285,50:42.5,,,,
404420339,-797608972,3285,50:43.0,,,,
404420339,-797608972,3285,50:43.0,,,,
404420339,-797608972,3285,50:43.0,,,,
404420339,-797608972,3285,50:43.0,,,,
404420339,-797608972,3285,01:50:43,,,,
404420339,-797608972,3285,50:43.5,,,,
404420339,-797608972,3285,50:43.5,,,,
404420339,-797608972,3285,50:43.5,,,,
404420339,-797608972,3285,50:43.5,,,,
404420339,-797608972,3285,50:43.5,,,,
404420339,-797608972,3285,50:43.9,,,,
404420339,-797608972,3285,50:43.9,,,,
404420339,-797608972,3285,50:44.0,,,,
404420339,-797608972,3285,50:44.0,,,,
404420339,-797608972,3285,50:44.0,,,,
404420339,-797608971,3285,50:44.4,,,,
404420339,-797608971,3285,50:44.4,,,,
404420339,-797608971,3285,50:44.5,,,,
404420339,-797608971,3285,50:44.5,,,,
404420339,-797608971,3285,50:44.5,,,,
404420339,-797608971,3285,50:44.9,,,,
404420339,-797608971,3285,50:44.9,,,,
404420339,-797608971,3285,50:44.9,,,,
404420339,-797608971,3285,50:45.0,,,,
404420339,-797608971,3285,50:45.0,,,,
404420339,-797608971,3285,50:45.4,,,,
404420339,-797608971,3285,50:45.4,,,,
404420339,-797608971,3285,50:45.4,,,,
404420339,-797608971,3285,50:45.4,,,,
404420339,-797608971,3285,50:45.4,,,,
404420339,-797608971,3285,50:45.9,,,,
404420339,-797608971,3285,50:45.9,,,,
404420339,-797608971,3285,50:45.9,,,,
404420339,-797608971,3285,50:45.9,,,,
404420339,-797608971,3285,50:45.9,,,,
404420339,-797608971,3285,50:46.4,,,,
404420339,-797608971,3285,50:46.4,,,,
404420339,-797608971,3285,50:46.4,,,,
404420339,-797608971,3285,50:46.4,,,,
404420339,-797608971,3285,50:46.5,,,,
404420339,-797608971,3285,50:46.6,,,,
404420339,-797608971,3285,50:46.7,,,,
404420339,-797608971,3285,50:46.7,,,,
404420339,-797608971,3285,50:46.8,,,,
404420339,-797608971,3285,50:46.9,,,,
404420339,-797608971,3285,50:47.0,,,,
404420339,-797608971,3285,50:47.2,,,,
404420339,-797608971,3285,50:47.3,,,,
404420339,-797608971,3285,50:47.4,,,,
404420339,-797608971,3285,50:47.5,,,,
404420339,-797608971,3285,50:47.6,,,,
404420339,-797608971,3285,50:47.6,,,,
404420339,-797608971,3285,50:47.8,,,,
404420339,-797608971,3285,50:47.8,,,,
404420339,-797608971,3285,50:47.9,,,,
404420339,-797608971,3285,50:48.0,,,,
404420339,-797608971,3285,50:48.1,,,,
404420339,-797608971,3285,50:48.2,,,,
404420339,-797608971,3285,50:48.3,,,,
404420339,-797608971,3285,50:48.4,,,,
404420339,-797608971,3285,50:48.5,,,,
404420339,-797608971,3285,50:48.6,,,,
404420339,-797608971,3285,50:48.7,,,,
404420339,-797608971,3285,50:48.8,,,,
404420339,-797608971,3285,50:48.9,,,,
404420339,-797608971,3285,50:49.0,,,,
404420339,-797608971,3285,50:49.1,,,,
404420339,-797608971,3285,50:49.2,,,,
404420339,-797608971,3285,50:49.3,,,,
404420339,-797608971,3285,50:49.4,,,,
404420339,-797608971,3285,50:49.5,,,,
404420338,-797608971,3285,50:49.6,,,,
404420338,-797608971,3285,50:49.7,,,,
404420338,-797608971,3285,50:49.8,,,,
404420338,-797608971,3285,50:49.9,,,,
404420338,-797608971,3285,50:50.0,,,,
404420338,-797608971,3285,50:50.1,,,,
404420338,-797608971,3285,50:50.2,,,,
404420338,-797608971,3285,50:50.4,,,,
404420338,-797608971,3285,50:50.4,,,,
404420338,-797608971,3285,50:50.5,,,,
404420338,-797608971,3285,50:50.6,,,,
404420338,-797608971,3285,50:50.7,,,,
404420338,-797608971,3285,50:50.8,,,,
404420338,-797608971,3285,50:50.9,,,,
404420338,-797608971,3285,50:51.0,,,,
404420338,-797608971,3285,50:51.1,,,,
404420338,-797608971,3285,50:51.2,,,,
404420338,-797608971,3285,50:51.3,,,,
404420338,-797608971,3285,50:51.4,,,,
404420338,-797608971,3285,50:51.5,,,,
404420338,-797608971,3285,50:51.6,,,,
404420338,-797608971,3285,50:51.7,,,,
404420338,-797608971,3285,50:51.8,,,,
404420338,-797608971,3285,50:51.9,,,,
404420338,-797608971,3285,50:52.0,,,,
404420338,-797608971,3285,50:52.1,,,,
404420338,-797608971,3285,50:52.2,,,,
404420338,-797608971,3285,50:52.3,,,,
404420338,-797608971,3285,50:52.4,,,,
404420338,-797608971,3285,50:52.5,,,,
404420338,-797608971,3285,50:52.6,,,,
404420338,-797608971,3285,50:52.7,,,,
404420338,-797608971,3285,50:52.8,,,,
404420338,-797608971,3285,50:52.9,,,,
404420338,-797608971,3285,50:53.0,,,,
404420338,-797608971,3285,50:53.1,,,,
404420338,-797608971,3285,50:53.2,,,,
404420338,-797608971,3285,50:53.3,,,,
404420338,-797608971,3285,50:53.4,,,,
404420338,-797608971,3285,50:53.5,,,,
404420338,-797608971,3285,50:53.6,,,,
404420338,-797608971,3285,50:53.7,,,,
404420338,-797608971,3285,50:53.8,,,,
404420338,-797608971,3285,50:53.9,,,,
404420338,-797608971,3285,50:54.0,,,,
404420338,-797608971,3285,50:54.1,,,,
404420338,-797608971,3285,50:54.2,,,,
404420338,-797608971,3285,50:54.3,,,,
404420338,-797608971,3285,50:54.4,,,,
404420338,-797608971,3285,50:54.5,,,,
404420338,-797608971,3285,50:54.6,,,,
404420338,-797608971,3285,50:54.7,,,,
404420338,-797608971,3285,50:54.8,,,,
404420338,-797608971,3285,50:54.9,,,,
404420338,-797608971,3285,50:55.0,,,,
404420338,-797608971,3285,50:55.1,,,,
404420338,-797608971,3285,50:55.2,,,,
404420338,-797608971,3285,50:55.3,,,,
404420338,-797608971,3285,50:55.4,,,,
404420338,-797608971,3285,50:55.5,,,,
404420338,-797608971,3285,50:55.6,,,,
404420338,-797608971,3285,50:55.7,,,,
404420338,-797608971,3285,50:55.8,,,,
404420338,-797608971,3285,50:55.9,,,,
404420338,-797608971,3285,50:56.0,,,,
404420338,-797608971,3285,50:56.1,,,,
404420338,-797608971,3285,50:56.2,,,,
404420338,-797608971,3285,50:56.3,,,,
404420338,-797608971,3285,50:56.4,,,,
404420338,-797608971,3285,50:56.5,,,,
404420338,-797608971,3285,50:56.6,,,,
404420338,-797608971,3285,50:56.7,,,,
404420338,-797608971,3285,50:56.8,,,,
404420338,-797608971,3285,50:56.9,,,,
404420338,-797608971,3285,50:57.0,,,,
404420338,-797608971,3285,50:57.1,,,,
404420338,-797608971,3285,50:57.2,,,,
404420338,-797608971,3285,50:57.3,,,,
404420338,-797608971,3285,50:57.4,,,,
404420338,-797608971,3285,50:57.5,,,,
404420337,-797608971,3285,50:57.6,,,,
404420337,-797608971,3285,50:57.7,,,,
404420337,-797608971,3285,50:57.8,,,,
404420337,-797608971,3285,50:57.9,,,,
404420337,-797608971,3285,50:58.0,,,,
404420337,-797608971,3285,50:58.1,,,,
404420337,-797608971,3285,50:58.2,,,,
404420337,-797608971,3285,50:58.3,,,,
404420337,-797608971,3285,50:58.4,,,,
404420337,-797608971,3285,50:58.5,,,,
404420337,-797608971,3285,50:58.6,,,,
404420337,-797608971,3285,50:58.7,,,,
404420337,-797608971,3285,50:58.8,,,,
404420337,-797608971,3285,50:58.9,,,,
404420337,-797608971,3285,50:59.0,,,,
404420337,-797608971,3285,50:59.1,,,,
404420337,-797608971,3285,50:59.2,,,,
404420337,-797608971,3285,50:59.3,,,,
404420337,-797608971,3285,50:59.4,,,,
404420337,-797608971,3285,50:59.5,,,,
404420337,-797608971,3284,50:59.6,,,,
404420337,-797608971,3284,50:59.7,,,,
404420337,-797608971,3284,50:59.8,,,,
404420337,-797608971,3284,50:59.9,,,,
404420337,-797608971,3284,51:00.0,,,,
404420337,-797608971,3284,51:00.1,,,,
404420337,-797608971,3284,51:00.2,,,,
404420337,-797608971,3284,51:00.3,,,,
404420337,-797608971,3284,51:00.4,,,,
404420337,-797608971,3284,51:00.5,,,,
404420337,-797608971,3284,51:00.6,,,,
404420337,-797608971,3284,51:00.7,,,,
404420337,-797608971,3284,51:00.8,,,,
404420337,-797608971,3284,51:00.9,,,,
404420337,-797608971,3284,51:01.0,,,,
404420337,-797608971,3284,51:01.1,,,,
404420337,-797608971,3284,51:01.2,,,,
404420337,-797608971,3284,51:01.3,,,,
404420337,-797608971,3284,51:01.4,,,,
404420337,-797608971,3284,51:01.5,,,,
404420337,-797608971,3284,51:01.6,,,,
404420337,-797608971,3284,51:01.7,,,,
404420337,-797608971,3284,51:01.8,,,,
404420337,-797608971,3284,51:01.9,,,,
404420337,-797608971,3284,51:02.0,,,,
404420337,-797608971,3284,51:02.1,,,,
404420337,-797608971,3284,51:02.2,,,,
404420337,-797608971,3284,51:02.3,,,,
404420337,-797608971,3284,51:02.4,,,,
404420337,-797608971,3284,51:02.5,,,,
404420337,-797608971,3284,51:02.6,,,,
404420337,-797608971,3284,51:02.7,,,,
404420337,-797608971,3284,51:02.8,,,,
404420337,-797608971,3284,51:02.9,,,,
404420337,-797608971,3284,51:03.0,,,,
404420337,-797608971,3284,51:03.1,,,,
404420337,-797608971,3284,51:03.2,,,,
404420337,-797608971,3284,51:03.3,,,,
404420337,-797608971,3284,51:03.4,,,,
404420337,-797608971,3284,51:03.5,,,,
404420337,-797608971,3284,51:03.6,,,,
404420337,-797608971,3284,51:03.7,,,,
404420337,-797608971,3284,51:03.8,,,,
404420337,-797608971,3284,51:03.9,,,,
404420337,-797608971,3284,51:04.0,,,,
404420337,-797608971,3284,51:04.1,,,,
404420337,-797608971,3284,51:04.2,,,,
404420337,-797608971,3284,51:04.3,,,,
404420337,-797608971,3284,51:04.4,,,,
404420337,-797608971,3284,51:04.5,,,,
404420337,-797608971,3284,51:04.6,,,,
404420337,-797608971,3284,51:04.7,,,,
404420337,-797608971,3284,51:04.8,,,,
404420337,-797608971,3284,51:04.9,,,,
404420337,-797608971,3284,51:05.0,,,,
404420337,-797608971,3284,51:05.1,,,,
404420337,-797608971,3284,51:05.2,,,,
404420337,-797608971,3284,51:05.3,,,,
404420337,-797608971,3284,51:05.4,,,,
404420337,-797608971,3284,51:05.5,,,,
404420337,-797608971,3284,51:05.6,,,,
404420337,-797608971,3284,51:05.7,,,,
404420337,-797608971,3284,51:05.8,,,,
404420337,-797608971,3284,51:05.9,,,,
404420337,-797608971,3284,51:06.0,,,,
404420337,-797608971,3284,51:06.1,,,,
404420337,-797608971,3284,51:06.2,,,,
404420337,-797608971,3284,51:06.3,,,,
404420337,-797608971,3284,51:06.4,,,,
404420337,-797608971,3284,51:06.5,,,,
404420337,-797608971,3284,51:06.6,,,,
404420337,-797608971,3284,51:06.7,,,,
404420337,-797608971,3284,51:06.8,,,,
404420337,-797608971,3284,51:06.9,,,,
404420337,-797608971,3284,51:07.0,,,,
404420337,-797608971,3284,51:07.1,,,,
404420337,-797608971,3284,51:07.2,,,,
404420337,-797608971,3284,51:07.3,,,,
404420337,-797608971,3284,51:07.4,,,,
404420337,-797608971,3284,51:07.5,,,,
404420337,-797608971,3284,51:07.6,,,,
404420337,-797608971,3284,51:07.7,,,,
404420337,-797608971,3284,51:07.8,,,,
404420337,-797608971,3284,51:07.9,,,,
404420337,-797608971,3284,51:08.0,,,,
404420337,-797608971,3284,51:08.1,,,,
404420337,-797608971,3284,51:08.2,,,,
404420337,-797608971,3284,51:08.3,,,,
404420337,-797608971,3284,51:08.4,,,,
404420337,-797608971,3284,51:08.5,,,,
404420336,-797608970,3284,51:08.6,,,,
404420336,-797608970,3284,51:08.7,,,,
404420336,-797608970,3284,51:08.8,,,,
404420336,-797608970,3284,51:08.9,,,,
404420336,-797608970,3284,51:09.0,,,,
404420336,-797608970,3284,51:09.1,,,,
404420336,-797608970,3284,51:09.2,,,,
404420336,-797608970,3284,51:09.3,,,,
404420336,-797608970,3284,51:09.4,,,,
404420336,-797608970,3284,51:09.5,,,,
404420336,-797608970,3284,51:09.6,,,,
404420336,-797608970,3284,51:09.7,,,,
404420336,-797608970,3284,51:09.8,,,,
404420336,-797608970,3284,51:09.9,,,,
404420336,-797608970,3284,01:51:10,,,,
404420336,-797608970,3284,51:10.1,,,,
404420336,-797608970,3284,51:10.2,,,,
404420336,-797608970,3284,51:10.3,,,,
404420336,-797608970,3284,51:10.4,,,,
404420336,-797608970,3284,51:10.5,,,,
404420336,-797608970,3284,51:10.6,,,,
404420336,-797608970,3284,51:10.7,,,,
404420336,-797608970,3284,51:10.8,,,,
404420336,-797608970,3284,51:10.9,,,,
404420336,-797608970,3284,51:11.0,,,,
404420336,-797608970,3284,51:11.1,,,,
404420336,-797608970,3284,51:11.4,,,,
404420336,-797608970,3284,51:11.4,,,,
404420336,-797608970,3284,51:11.4,,,,
404420336,-797608970,3284,51:11.9,,,,
404420336,-797608970,3284,51:11.9,,,,
404420336,-797608970,3284,51:11.9,,,,
404420336,-797608970,3284,51:11.9,,,,
404420336,-797608970,3284,51:11.9,,,,
404420336,-797608970,3284,51:12.4,,,,
404420336,-797608970,3284,51:12.4,,,,
404420336,-797608970,3284,51:12.4,,,,
404420336,-797608970,3284,51:12.4,,,,
404420336,-797608970,3284,51:12.4,,,,
404420336,-797608970,3284,51:12.9,,,,
404420336,-797608970,3284,51:12.9,,,,
404420336,-797608970,3284,51:12.9,,,,
404420336,-797608970,3284,51:12.9,,,,
404420336,-797608970,3284,51:12.9,,,,
404420336,-797608970,3284,51:13.4,,,,
404420336,-797608970,3284,51:13.4,,,,
404420336,-797608970,3284,51:13.4,,,,
404420336,-797608970,3284,51:13.4,,,,
404420336,-797608970,3284,51:13.4,,,,
404420336,-797608970,3284,51:13.9,,,,
404420336,-797608970,3284,51:13.9,,,,
404420336,-797608970,3284,51:13.9,,,,
404420336,-797608970,3284,51:14.3,,,,
404420336,-797608970,3284,51:14.3,,,,
404420336,-797608970,3284,51:14.4,,,,
404420336,-797608970,3284,51:14.4,,,,
404420336,-797608970,3284,51:14.4,,,,
404420336,-797608970,3284,51:14.4,,,,
404420336,-797608970,3284,51:14.4,,,,
404420336,-797608970,3284,51:14.9,,,,
404420336,-797608970,3284,51:14.9,,,,
404420336,-797608970,3284,51:14.9,,,,
404420336,-797608970,3284,51:15.3,,,,
404420336,-797608970,3284,51:15.3,,,,
404420336,-797608970,3284,51:15.3,,,,
404420336,-797608970,3284,51:15.4,,,,
404420336,-797608970,3284,51:15.4,,,,
404420336,-797608970,3284,51:15.4,,,,
404420336,-797608970,3284,51:15.8,,,,
404420336,-797608970,3284,51:15.8,,,,
404420336,-797608970,3284,51:15.8,,,,
404420336,-797608970,3284,51:15.8,,,,
404420336,-797608970,3284,51:15.9,,,,
404420336,-797608970,3284,51:16.3,,,,
404420336,-797608970,3284,51:16.3,,,,
404420336,-797608970,3284,51:16.3,,,,
404420336,-797608970,3284,51:16.3,,,,
404420336,-797608970,3284,51:16.3,,,,
404420336,-797608970,3284,51:16.8,,,,
404420336,-797608970,3284,51:16.8,,,,
404420336,-797608970,3284,51:16.8,,,,
404420336,-797608970,3284,51:16.8,,,,
404420336,-797608970,3284,51:16.8,,,,
404420336,-797608970,3284,51:16.9,,,,
404420336,-797608970,3284,51:17.0,,,,
404420336,-797608970,3284,51:17.1,,,,
404420336,-797608970,3284,51:17.2,,,,
404420336,-797608970,3284,51:17.3,,,,
404420336,-797608970,3284,51:17.4,,,,
404420336,-797608970,3284,51:17.5,,,,
404420336,-797608970,3284,51:17.6,,,,
404420336,-797608970,3284,51:17.7,,,,
404420336,-797608970,3284,51:17.8,,,,
404420336,-797608970,3284,51:17.9,,,,
404420336,-797608970,3284,51:18.0,,,,
404420336,-797608970,3284,51:18.1,,,,
404420336,-797608970,3284,51:18.2,,,,
404420336,-797608970,3284,51:18.3,,,,
404420336,-797608970,3284,51:18.4,,,,
404420336,-797608970,3284,51:18.5,,,,
404420336,-797608970,3284,51:18.6,,,,
404420336,-797608970,3284,51:18.7,,,,
404420336,-797608970,3284,51:18.8,,,,
404420336,-797608970,3284,51:18.9,,,,
404420336,-797608970,3284,51:19.0,,,,
