lat,long,elev,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609598,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609597,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419637,-797609597,3265,
404419637,-797609597,3265,
404419637,-797609597,3265,
404419637,-797609597,3265,
404419637,-797609597,3265,
404419637,-797609597,3265,
404419637,-797609597,3265,
404419637,-797609597,3265,
404419637,-797609597,3265,
404419637,-797609597,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419637,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609596,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609595,3265,
404419636,-797609594,3265,
404419636,-797609594,3265,
404419636,-797609594,3265,
404419636,-797609594,3265,
404419636,-797609594,3265,
404419636,-797609594,3265,
404419636,-797609594,3265,
404419636,-797609594,3265,
404419636,-797609594,3265,
404419636,-797609594,3265,
404419636,-797609594,3265,
404419636,-797609594,3265,
404419636,-797609594,3265,
404419635,-797609594,3265,
404419635,-797609594,3265,
404419635,-797609594,3265,
404419635,-797609594,3265,
404419635,-797609594,3265,
404419635,-797609594,3265,
404419635,-797609594,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
